customer_id,region,device_type,subscription_plan,account_age_days,monthly_spend,num_orders_last_90d,avg_order_value,support_tickets_raised,days_since_last_login,pages_per_session,churned
CUST01433,Central,Mobile,Free,1276,92.13,3,143.29,2,34,9.6,0
CUST01434,North,Desktop,Premium,1387,118.76,3,169.54,5,166,11.0,1
CUST01435,North,Mobile,Premium,1450,0.43,2,5.0,1,13,6.3,0
CUST01436,Central,Desktop,Free,1061,46.38,8,180.8,0,157,12.4,0
CUST01437,West,Mobile,Premium,1124,529.01,1,63.18,1,215,16.2,0
CUST01438,East,Mobile,Free,581,0.09,5,84.44,1,158,17.9,1
CUST01439,West,Mobile,Basic,242,10.57,4,109.39,1,255,1.2,0
CUST01440,North,Mobile,Basic,537,229.88,6,181.92,4,52,10.4,0
CUST01441,North,Desktop,Basic,215,15.51,6,186.4,1,50,12.2,0
CUST01442,South,Mobile,Premium,754,59.6,4,157.01,2,240,8.0,0
CUST01443,North,Mobile,Basic,1072,21.15,8,208.22,1,343,5.2,1
CUST01444,East,Tablet,Free,631,16.5,7,156.13,2,62,15.0,1
CUST01445,West,Tablet,Enterprise,897,97.11,2,163.91,0,235,15.8,1
CUST01446,North,Mobile,Premium,362,70.41,5,5.0,1,317,8.4,0
CUST01447,South,Desktop,Premium,629,60.08,4,165.83,0,126,11.1,0
CUST01448,South,Tablet,Premium,1220,92.36,3,143.46,1,169,9.4,0
CUST01449,East,Desktop,Free,559,36.98,2,72.99,0,88,11.1,1
CUST01450,Central,Desktop,Premium,837,67.51,4,54.91,0,265,11.9,0
CUST01451,Central,Tablet,Free,366,136.05,7,110.03,1,322,9.5,1
CUST01452,North,Mobile,Free,287,70.39,4,164.74,1,223,7.3,1
CUST01453,East,Mobile,Free,1433,19.24,2,128.13,4,154,11.3,1
CUST01454,West,Mobile,Premium,1422,6.08,2,,0,56,6.3,0
CUST01455,North,Mobile,Basic,1182,124.26,4,163.15,0,54,9.3,0
CUST01456,South,Mobile,Free,488,17.22,3,136.0,3,309,13.5,0
CUST01457,East,Mobile,Free,306,11.95,4,162.48,0,140,6.2,0
CUST01458,North,Mobile,Free,103,127.03,5,24.85,0,32,9.2,0
CUST01459,East,Mobile,Free,605,92.88,3,209.04,2,246,11.0,1
CUST01460,North,Mobile,Free,255,80.6,6,,0,269,4.2,0
CUST01461,North,Mobile,Free,823,63.27,4,90.74,1,63,11.9,0
CUST01462,West,Mobile,Basic,1407,,5,93.84,1,291,11.3,0
CUST01463,East,Mobile,Basic,360,284.12,6,124.03,1,335,12.8,1
CUST01464,South,Desktop,Free,568,29.26,7,186.46,2,109,11.0,0
CUST01465,Central,Tablet,Free,587,8.42,8,133.66,0,65,2.1,1
CUST01466,South,Mobile,Premium,1292,50.22,2,201.3,2,102,7.0,1
CUST01467,North,Mobile,Basic,414,22.95,0,105.56,3,295,3.9,1
CUST01468,West,Mobile,Enterprise,511,111.48,11,52.13,1,163,11.8,1
CUST01469,North,Mobile,Free,1493,77.01,5,250.6,3,335,4.2,1
CUST01470,North,Mobile,Basic,605,21.96,5,225.71,0,98,6.7,0
CUST01471,West,Mobile,Free,1017,104.29,2,135.35,1,287,7.9,1
CUST01472,South,Mobile,Basic,1394,119.87,4,105.74,0,141,10.4,0
CUST01473,North,Mobile,Basic,1260,133.04,2,69.84,2,296,,1
CUST01474,East,Mobile,Premium,326,69.98,3,39.83,3,143,3.2,0
CUST01475,East,Desktop,Enterprise,115,3.0,2,101.44,1,238,5.9,1
CUST01476,East,Mobile,Premium,791,85.82,8,,2,193,12.8,0
CUST01477,North,Mobile,Premium,895,47.4,3,158.7,2,235,16.1,0
CUST01478,South,Mobile,Free,40,29.09,3,129.69,0,326,9.1,0
CUST01479,South,Desktop,Basic,438,145.16,3,189.18,2,127,1.0,0
CUST01480,North,Tablet,Premium,1006,25.45,5,103.95,3,250,10.4,1
CUST01481,North,Mobile,Basic,849,68.03,8,117.01,0,102,2.4,0
CUST01482,North,Mobile,Free,103,62.74,2,142.14,1,67,11.9,0
CUST01483,South,Desktop,Enterprise,811,25.68,3,,2,229,8.0,0
CUST01484,North,Mobile,Free,977,145.31,8,5.0,0,184,6.9,0
CUST01485,East,Mobile,Basic,368,112.26,8,111.42,0,237,11.9,0
CUST01486,East,Desktop,Free,1312,253.28,4,200.57,0,337,4.7,1
CUST01487,East,Mobile,Premium,1136,6.68,3,65.93,2,80,2.5,0
CUST01488,East,Desktop,Free,1022,,3,100.87,1,349,6.5,1
CUST01489,South,Mobile,Free,3,114.21,5,112.33,0,229,7.4,0
CUST01490,West,Mobile,Premium,485,396.76,8,103.56,2,232,1.6,0
CUST01491,East,Desktop,Free,515,10.15,4,77.68,1,232,3.2,1
CUST01492,South,Tablet,Free,383,18.4,4,70.9,1,255,2.5,1
CUST01493,North,Desktop,Basic,1452,29.95,5,74.62,1,223,11.3,1
CUST01494,North,Desktop,Premium,810,131.0,2,127.95,2,28,8.9,0
CUST01495,South,Desktop,Free,1148,9.81,5,150.9,0,215,7.0,1
CUST01496,South,Mobile,Free,759,24.43,7,75.48,1,240,5.5,0
CUST01497,South,Mobile,Premium,263,12.41,3,35.73,0,45,10.4,0
CUST01498,West,Mobile,Basic,668,1.02,6,61.61,1,244,11.2,0
CUST01499,East,Mobile,Premium,70,,7,112.92,0,162,1.4,1
CUST01500,South,Mobile,Free,354,175.4,6,,3,31,5.8,1
CUST01501,South,Mobile,Premium,803,97.06,7,160.67,0,268,11.0,1
CUST01502,North,Tablet,Basic,186,108.0,1,154.64,2,0,5.2,1
CUST01503,West,Desktop,Free,642,151.45,6,105.04,0,135,11.6,1
CUST01504,South,Desktop,Premium,865,26.18,5,224.5,1,352,10.6,1
CUST01505,East,Mobile,Free,1004,72.37,5,188.67,1,185,10.7,1
CUST01506,North,Desktop,Basic,405,13.64,6,165.97,3,102,13.0,0
CUST01507,West,Desktop,Free,729,63.36,7,195.34,2,300,8.8,1
CUST01508,North,Mobile,Free,1085,8.02,7,60.56,0,52,11.6,1
CUST01509,East,Mobile,Enterprise,1379,43.66,9,5.0,1,102,,1
CUST01510,East,Mobile,Free,1307,11.82,5,180.16,3,326,10.6,1
CUST01511,West,Desktop,Basic,1429,11150.141023523724,6,71.45,0,243,6.5,1
CUST01512,West,Mobile,Basic,1217,76.09,4,109.55,1,268,2.8,0
CUST01513,East,Desktop,Basic,654,99.93,3,103.71,1,87,8.8,1
CUST01514,South,Mobile,Free,697,,6,131.72,2,214,11.4,1
CUST01515,East,Mobile,Premium,1350,107.59,7,62.59,1,354,10.4,1
CUST01516,South,Mobile,Free,319,409.54,9,137.32,0,326,7.9,1
CUST01517,Central,Mobile,Premium,770,150.61,7,142.78,2,194,5.5,0
CUST01518,Central,Mobile,Free,336,29.36,7,130.53,0,70,2.4,1
CUST01519,East,Desktop,Premium,1209,125.36,6,213.05,0,359,3.5,0
CUST01520,West,Mobile,Basic,180,16.95,7,95.15,2,104,13.2,0
CUST01521,North,Mobile,Free,1412,69.58,5,87.16,2,292,2.7,1
CUST01522,South,Mobile,Basic,294,91.84,4,5626.0246498293145,2,216,8.7,1
CUST01523,East,Mobile,Free,420,158.2,5,151.47,1,338,10.7,1
CUST01524,East,Mobile,Basic,1126,38.03,2,98.05,2,181,10.9,1
CUST01525,West,Desktop,Basic,761,70.52,4,100.22,3,44,15.7,0
CUST01526,North,Mobile,Premium,603,2.04,3,233.53,0,170,1.4,1
CUST01527,North,Mobile,Premium,1436,129.21,7,45.44,2,66,7.2,0
CUST01528,East,Mobile,Premium,62,65.93,5,156.79,2,319,9.6,0
CUST01529,North,Mobile,Enterprise,955,46.68,8,132.96,0,324,8.9,0
CUST01530,South,Mobile,Premium,1378,126.53,7,145.42,4,41,5.3,1
CUST01531,East,Mobile,Free,1357,156.46,14,140.09,1,314,12.3,1
CUST01532,North,Mobile,Premium,465,27.91,5,82.07,0,353,6.0,1
CUST01533,South,Mobile,Free,107,118.05,2,165.36,1,292,11.0,1
CUST01534,West,Mobile,Premium,118,34.3,5,173.43,2,93,7.5,0
CUST01535,South,Desktop,Premium,1172,,6,157.11,1,97,11.1,0
CUST01536,West,Desktop,Free,735,42.41,9,121.24,0,71,13.1,1
CUST01537,North,Desktop,Premium,1245,125.28,4,91.57,0,345,6.4,0
CUST01538,North,Mobile,Enterprise,1133,22.05,6,135.04,2,234,2.8,0
CUST01539,West,Mobile,Free,741,9862.793828153543,9,127.96,0,222,5.8,1
CUST01540,North,Desktop,Enterprise,533,132.38,6,216.7,1,177,9.1,0
CUST01541,North,Mobile,Basic,1029,33.16,6,,1,84,3.8,1
CUST01542,North,Mobile,Premium,462,84.61,6,152.98,0,17,4.8,1
CUST01543,North,Desktop,Free,540,,4,92.23,3,19,8.5,0
CUST01544,East,Desktop,Free,506,272.86,6,136.57,0,181,7.9,1
CUST01545,North,Mobile,Basic,410,35.57,3,39.4,1,281,6.2,0
CUST01546,North,Mobile,Free,767,157.7,8,76.45,2,98,4.4,0
CUST01547,South,Tablet,Basic,1051,31.17,4,75.23,2,351,1.0,0
CUST01548,East,Mobile,Free,374,16.82,4,91.37,1,89,13.3,0
CUST01549,West,Desktop,Basic,563,50.4,4,107.88,3,195,9.7,1
CUST01550,North,Desktop,Premium,384,35.2,3,221.67,1,313,7.9,0
CUST01551,North,Desktop,Basic,259,248.13,2,109.91,1,20,5.0,0
CUST01552,South,Desktop,Free,558,125.57,9,177.18,0,293,,0
CUST01553,Central,Desktop,Basic,878,188.11,4,184.24,0,130,,1
CUST01554,North,Mobile,Premium,413,215.2,5,,0,251,5.6,1
CUST01555,West,Mobile,Free,12,151.91,8,185.07,3,155,,1
CUST01556,West,Mobile,Premium,400,91.91,3,62.17,2,88,10.7,0
CUST01557,North,Desktop,Free,184,,9,90.98,0,215,6.2,1
CUST01558,North,Mobile,Basic,1297,49.39,4,179.94,1,165,,1
CUST01559,South,Mobile,Basic,1418,45.93,5,200.43,3,125,14.0,0
CUST01560,East,Mobile,Basic,1045,127.19,8,234.43,0,158,2.2,0
CUST01561,South,Mobile,Free,754,194.48,6,35.07,2,249,1.0,1
CUST01562,North,Mobile,Free,404,157.24,10,102.52,1,144,11.1,1
CUST01563,South,Mobile,Basic,805,32.55,4,135.05,1,118,6.7,0
CUST01564,West,Desktop,Enterprise,269,133.72,8,175.48,2,299,3.9,0
CUST01565,South,Desktop,Free,814,,1,130.16,0,262,11.2,0
CUST01566,South,Mobile,Premium,381,62.91,4,71.74,3,90,5.2,1
CUST01567,South,Mobile,Premium,686,,6,75.44,2,51,3.7,1
CUST01568,East,Mobile,Free,659,168.41,6,93.94,1,198,1.8,0
CUST01569,North,Desktop,Free,569,27.64,5,110.84,1,268,11.1,0
CUST01570,North,Mobile,Enterprise,690,12.35,3,158.23,2,251,1.0,0
CUST01571,East,Mobile,Free,683,141.01,2,156.97,2,104,6.2,0
CUST01572,East,Mobile,Basic,1000,40.82,4,217.61,1,234,11.2,1
CUST01573,Central,Mobile,Free,39,23.06,0,63.22,0,242,11.7,1
CUST01574,North,Desktop,Free,972,148.71,2,142.06,1,163,8.7,0
CUST01575,South,Desktop,Basic,355,25.55,1,121.69,0,311,17.8,1
CUST01576,North,Mobile,Premium,54,3.04,3,230.92,0,10,1.4,1
CUST01577,West,Mobile,Premium,822,38.64,5,82.33,1,12,6.8,1
CUST01578,North,Desktop,Basic,428,,5,103.35,1,287,8.6,1
CUST01579,South,Desktop,Enterprise,1207,,2,150.83,0,73,3.5,0
CUST01580,East,Mobile,Enterprise,1343,,5,87.17,0,125,10.5,1
CUST01581,East,Desktop,Free,609,514.74,7,38.57,1,50,8.1,1
CUST01582,South,Desktop,Free,1134,87.68,6,173.74,1,340,8.4,1
CUST01583,North,Tablet,Free,322,11.88,6,,0,278,4.1,0
CUST01584,South,Tablet,Free,1223,10.55,10,23.69,4,128,,1
CUST01585,North,Mobile,Free,1481,15.4,3,59.1,1,315,4.1,0
CUST01586,North,Mobile,Basic,538,27.01,7,126.98,3,352,13.4,1
CUST01587,East,Mobile,Premium,182,52.95,5,192.1,0,95,16.9,1
CUST01588,East,Mobile,Free,443,123.35,6,240.44,1,122,11.4,0
CUST01589,East,Desktop,Free,1090,119.23,3,81.25,3,164,5.3,0
CUST01590,East,Desktop,Enterprise,1015,28.74,5,151.68,1,293,8.8,0
CUST01591,Central,Mobile,Premium,1489,181.39,10,43.68,2,280,14.3,0
CUST01592,East,Mobile,Free,21,280.91,5,142.08,1,128,7.8,1
CUST01593,East,Mobile,Enterprise,1127,37.68,3,160.65,1,29,3.6,0
CUST01594,North,Mobile,Basic,345,176.01,7,63.5,0,304,10.3,1
CUST01595,East,Mobile,Basic,1153,47.95,5,188.56,1,34,5.2,1
CUST01596,North,Mobile,Basic,896,75.99,7,90.95,1,5,10.1,1
CUST01597,North,Desktop,Premium,971,42.46,4,96.71,2,178,14.9,0
CUST01598,East,Mobile,Free,522,210.5,4,107.09,1,184,4.4,1
CUST01599,North,Mobile,Basic,397,35.75,1,76.64,0,360,3.3,1
CUST01600,North,Desktop,Free,1026,106.33,1,,1,192,12.4,1
